LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778650	13268870			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778651	13268871			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778651	13268872			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778651	13268873			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778651	13268875	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.17786	g	Single				0.17786	g			0.290392	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778651	13268878			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778652	13268879			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778652	13268880			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778652	13268881			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778652	13268883	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.064236	g	Single				0.064236	g			1.20958	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778652	13268886			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778653	13268887			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778653	13268888			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778653	13268889			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778653	13268891	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.0672325	g	Single				0.0672325	g			1.16843	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778653	13268894			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778654	13268895			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778654	13268896			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778654	13268897			978	Site tree density	density	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778654	13268899	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.449722	g	Single				0.449722	g			0.846969	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778654	13268902			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778655	13268903			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778655	13268904			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778655	13268905			978	Site tree density	density	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778655	13268907	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.6346	g	Single				0.6346	g			1.16093	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778655	13268910			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778656	13268911			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778656	13268912			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778656	13268913			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778656	13268915	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.139834	g	Single				0.139834	g		13268600	0.507595	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778656	13268918			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778657	13268919			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778657	13268920			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778657	13268921			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778657	13268923	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.13244	g	Single				0.13244	g			0.556523	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778657	13268926			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778658	13268927			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778658	13268928			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778658	13268929			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778658	13268931	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.728616	g	Single				0.728616	g			1.28689	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778658	13268934			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778659	13268935			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778659	13268936			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778659	13268937			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778659	13268939	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.038583	g	Single				0.038583	g			1.66965	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778659	13268942			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778660	13268943			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778660	13268944			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778660	13268945			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778660	13268947	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.001786	g	Single				0.001786	g			4.44303	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778660	13268950			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778661	13268951			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778661	13268952			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778661	13268953			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778661	13268955	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.052696	g	Single				0.052696	g			1.3883	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778661	13268958			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778662	13268959			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778662	13268960			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778662	13268961			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778662	13268963	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.098223	g	Single				0.098223	g			0.826285	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778662	13268966			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778663	13268967			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778663	13268968			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778663	13268969			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778663	13268971	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.112701	g	Single				0.112701	g			0.702187	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778663	13268974			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778664	13268975			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778664	13268976			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778664	13268977			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778664	13268979	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.070002	g	Single				0.070002	g			1.13199	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778664	13268982			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778665	13268983			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778665	13268984			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778665	13268985			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778665	13268987	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.012508	g	Single				0.012508	g			2.68632	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778665	13268990			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778666	13268991			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778666	13268992			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778666	13268993			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778666	13268995	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.105277333333333	g	Single				0.105277333333333	g			0.763686	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778666	13268998			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778667	13268999			2612	Chamber ID	chamber	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778667	13269000			320	Treatment nutrient supply	nitrogen	C											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778667	13269001			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778667	13269003	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.113997	g	Single				0.113997	g			0.691867	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Papaver dubium	40152	Papaver dubium	1778667	13269006			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778668	13269007			2612	Chamber ID	chamber	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778668	13269008			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778668	13269009			978	Site tree density	density	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778668	13269011	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	1.1242	g	Single				1.1242	g			1.81464	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778668	13269013			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778669	13269014			2612	Chamber ID	chamber	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778669	13269015			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778669	13269016			978	Site tree density	density	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778669	13269018	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	1.38179999999999	g	Single				1.38179999999999	g			2.00274	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778669	13269021			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778670	13269022			2612	Chamber ID	chamber	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778670	13269023			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778670	13269024			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778670	13269026	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.727199999999999	g	Single				0.727199999999999	g			1.41747	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778670	13269029			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778671	13269030			2612	Chamber ID	chamber	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778671	13269031			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778671	13269032			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778671	13269034	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.3025	g	Single				0.3025	g			0.617776	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778671	13269037			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778672	13269038			2612	Chamber ID	chamber	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778672	13269039			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778672	13269040			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778672	13269042	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.295	g	Single				0.295	g			0.594887	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778672	13269045			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778673	13269046			2612	Chamber ID	chamber	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778673	13269047			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778673	13269048			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778673	13269050	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.343849999999999	g	Single				0.343849999999999	g			0.73459	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Viola arvensis	56491	Viola arvensis	1778673	13269053			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
